"common_name","site_id","site_name","cammlr_region","penguin_count_recent","year_recent","penguin_count_recent_prop","IBA_recent","penguin_count_min","year_min","penguin_count_min_prop","IBA_min","count_median","year_nb","count_median_prop","IBA_median","penguin_count_max","year_max","penguin_count_max_prop","IBA_max","bearing","Permissions","coords.x1","coords.x2","auto_bearing_n_cells","auto_bearing_sum_dist","auto_bearing_n_cells_kappa","auto_bearing_sum_dist_kappa"
"CHP","SHIS","Shag Island","48.1",359,1980,0.01,"0",359,1980,0.010527859,"0",359,1,0.010527859,"0",359,1980,0.010527859,"0",168,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2620887.16213606,1618882.48364476,154.29941794152,161.606931485274,0.875527554373814,0.634797823495393
"CHP","SHAG","Shagnasty Island","48.2",3152,1978,0.09,"0",3152,1978,0.092434018,"0",3152,1,0.092434018,"0",3152,1978,0.092434018,"0",170,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2321499.38196284,2271951.87612127,179.379789751531,180.357130637094,0.149936106939426,0.209969976670518
"CHP","SHIL","Shilling Shelf","48.1",4000,1971,0.12,"0",4000,1971,0.117302053,"0",4000,1,0.117302053,"0",4000,1971,0.117302053,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2617689.27231406,1851027.6614251,30.952518859688,25.4785381582043,0.260458348642747,0.324625400046616
"CHP","SMAL","Small Island","48.1",1000,1986,0.03,"0",1000,1986,0.029325513,"0",1000,1,0.029325513,"0",1000,1986,0.029325513,"0",90,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2522109.38542357,1371965.28452288,316.951444979204,202.456230738169,0.120910008024767,0.0189320861488506
"CHP","SEGI","Small island southeast on Gerlache Island","48.1",2000,1985,0.06,"0",2000,1985,0.058651026,"0",2000,1,0.058651026,"0",2000,1985,0.058651026,"0",280,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2524239.79129887,1220058.66221007,283.616298437228,287.772123651392,0.711355299700737,0.675970470057373
"CHP","SMIG","Smiggers Island","48.1",2,2013,0,"0",0,1983,0,"0",1,2,2.93255e-05,"0",2,2013,5.8651e-05,"0",90,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2459654.77906019,1128642.54260799,65.2776556851161,80.6280612618754,0.167019512263601,0.133707762724943
"CHP","SPBL","South Point Bluff","48.1",217,2011,0.01,"0",217,2011,0.006363636,"0",2358,2,0.069164223,"0",4500,1987,0.131964809,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2601575.39098445,1463837.26385314,164.129665503469,205.548067054262,0.0969278968747879,0.0747734408108293
"CHP","SPIP","Spigot Peak Point","48.1",250,2019,0.01,"0",44,2012,0.001290323,"0",228,8,0.006686217,"0",352,2015,0.010322581,"0",323,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2486003.56417208,1290934.70519706,340.594354541543,338.724098864688,0.290191470792575,0.203227291045989
"CHP","SPRO","Spindrift Rocks","48.2",69,2015,0,"0",69,2015,0.00202346,"0",98,2,0.002888563,"0",128,1978,0.003753666,"0",243,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2326586.76447995,2274864.63892295,172.007767805004,182.424605891508,0.159360608228344,0.270221950217666
"CHP","SPLI","Split Beach","48.1",30,1971,0,"0",30,1971,0.000879765,"0",30,1,0.000879765,"0",30,1971,0.000879765,"0",179,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2618617.48277339,1837870.03311845,135.448194679921,134.490032171747,0.147409390596901,0.240861043617515
